Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,925",Adam Resurrected 2012 Re-release,"$19,007",-,-,"$19,007",100%
"1,926",The Color Wheel,"$19,001","$19,001",100%,-,-
"1,927",My Ghost Partner,"$18,994",-,-,"$18,994",100%
"1,928",Sophomore,"$18,945","$18,945",100%,-,-
"1,929",Last Winter,"$18,851",-,-,"$18,851",100%
"1,930",Ánima Buenos Aires,"$18,834",-,-,"$18,834",100%
"1,931",Wish Me Away,"$18,618","$18,618",100%,-,-
"1,932",Pots and Pans,"$18,414",-,-,"$18,414",100%
"1,933",Mga mumunting lihim,"$18,391",-,-,"$18,391",100%
"1,934",Marcelino Pan y Vino 2012 Re-release,"$18,193","$18,193",100%,-,-
"1,935",Inspector Bellamy 2012 Re-release,"$18,116",-,-,"$18,116",100%
"1,936",The Flowers of Kirkuk 2012 Re-release,"$18,090",-,-,"$18,090",100%
"1,937",Total Recall 2012 Re-release,"$18,081","$18,081",100%,-,-
"1,938",Maledimiele,"$18,048",-,-,"$18,048",100%
"1,939",Speed Angels,"$17,982",-,-,"$17,982",100%
"1,940",Payback,"$17,979","$17,979",100%,-,-
"1,941",Andre Rieu Live at Maastricht 2012,"$17,968",-,-,"$17,968",100%
"1,942",Powder Blue 2012 Re-release,"$17,835",-,-,"$17,835",100%
"1,943","Oh Yeah, She Performs!","$17,795",-,-,"$17,795",100%
"1,944",Little Birds,"$17,739","$17,739",100%,-,-
"1,945",Bagrovyy tsvet snegopada,"$17,734",-,-,"$17,734",100%
"1,946",Asleep in the Sun,"$17,723",-,-,"$17,723",100%
"1,947",Nuit #1,"$17,716",-,-,"$17,716",100%
"1,948",And Here's What's Happening to Me,"$17,459",-,-,"$17,459",100%
"1,949",Loggerheads,"$17,220",-,-,"$17,220",100%
"1,950",A Perfect Getaway 2012 Re-release,"$17,215",-,-,"$17,215",100%
"1,951",Melina - Con rabbia e con sapere,"$17,196",-,-,"$17,196",100%
"1,952",Crossfire Hurricane,"$17,079",-,-,"$17,079",100%
"1,953",Grandmaster,"$17,077","$17,077",100%,-,-
"1,954",The Understudy,"$17,036","$17,036",100%,-,-
"1,955",An Ordinary Love Story,"$17,020",-,-,"$17,020",100%
"1,956",The Forgotten Space,"$17,006",-,-,"$17,006",100%
"1,957",The Prophet's Son,"$16,983","$16,983",100%,-,-
"1,958",Brownian Movement,"$16,942",-,-,"$16,942",100%
"1,959",Return,"$16,886","$16,124",95.5%,$762,4.5%
"1,960",Mare chiuso,"$16,779",-,-,"$16,779",100%
"1,961",Heartless 2012 Re-release,"$16,738",-,-,"$16,738",100%
"1,962",Inventing Our Life: The Kibbutz Experiment,"$16,734","$16,734",100%,-,-
"1,963",Di Di Hollywood 2012 Re-release,"$16,708",-,-,"$16,708",100%
"1,964",The Year of the Tiger,"$16,653",-,-,"$16,653",100%
"1,965",The Fraulein and the Sandman 2012 Re-release,"$16,524",-,-,"$16,524",100%
"1,966",Bhoot Returns,"$16,522",-,-,"$16,522",100%
"1,967",Olhar Contestado,"$16,482",-,-,"$16,482",100%
"1,968",The Flying Machine,"$16,407",-,-,"$16,407",100%
"1,969",Harodim,"$16,155",-,-,"$16,155",100%
"1,970",The Cross,"$16,029",-,-,"$16,029",100%
"1,971",Light in Darkness: The Return of Red Light Bandit,"$16,014",-,-,"$16,014",100%
"1,972",Long Shot: The Kevin Laue Story,"$16,011","$16,011",100%,-,-
"1,973",Planet of Snail,"$16,002","$13,957",87.2%,"$2,045",12.8%
"1,974",Supercapitalist,"$16,000","$16,000",100%,-,-
"1,975",This Binary Universe,"$15,875","$15,875",100%,-,-
"1,976",Private Universe,"$15,840",-,-,"$15,840",100%
"1,977",La despedida 2012 Re-release,"$15,833",-,-,"$15,833",100%
"1,978",Griffen: Auf Den Spuren Von Peter Handke,"$15,765",-,-,"$15,765",100%
"1,979",Take Me Home,"$15,760","$15,760",100%,-,-
"1,980",Color of the Ocean,"$15,720",-,-,"$15,720",100%
"1,981",Norberto's Deadline 2012 Re-release,"$15,685",-,-,"$15,685",100%
"1,982",Mission to Lars,"$15,671",-,-,"$15,671",100%
"1,983",Mayamohini,"$15,631",-,-,"$15,631",100%
"1,984",Beaufort 2012 Re-release,"$15,560",-,-,"$15,560",100%
"1,985",Agter Die Ligte,"$15,477",-,-,"$15,477",100%
"1,986",California Solo,"$15,433","$15,433",100%,-,-
"1,987",A Long Journey,"$15,350",-,-,"$15,350",100%
"1,988",Submarino 2012 Re-release,"$15,317",-,-,"$15,317",100%
"1,989",Only the Young,"$15,312","$15,312",100%,-,-
"1,990",The Samaritan,"$15,220","$2,521",16.6%,"$12,699",83.4%
"1,991",Kung Fu Joe,"$15,120","$15,120",100%,-,-
"1,992",Trade of Innocents,"$15,091","$15,091",100%,-,-
"1,993",Caught in the Web,"$15,033","$1,067",7.1%,"$13,966",92.9%
"1,994",Tomorrow Will Be Better,"$15,031",-,-,"$15,031",100%
"1,995",Anadolu Atesi,"$14,958",-,-,"$14,958",100%
"1,996",Domingo de ramos,"$14,936",-,-,"$14,936",100%
"1,997",Another Heart,"$14,793",-,-,"$14,793",100%
"1,998",The Prey 2012 Re-release,"$14,738","$13,959",94.7%,$779,5.3%
"1,999",30 Beats,"$14,693","$14,693",100%,-,-
"2,000",It Begins with the End 2012 Re-release,"$14,649",-,-,"$14,649",100%
"2,001",Unraveled,"$14,615","$14,615",100%,-,-
"2,002",A Man's Story,"$14,612",-,-,"$14,612",100%
"2,003",Tristana,"$14,586","$14,586",100%,-,-
"2,004",The Libertines: There Are No Innocent Bystanders,"$14,572",-,-,"$14,572",100%
"2,005",Dollhouse,"$14,469",-,-,"$14,469",100%
"2,006",The Salesman,"$14,467",-,-,"$14,467",100%
"2,007",¡Vivan las Antipodas!,"$14,463",-,-,"$14,463",100%
"2,008",Swirl,"$14,411",-,-,"$14,411",100%
"2,009",Never Stand Still,"$14,272","$14,272",100%,-,-
"2,010",Elevator,"$14,221",-,-,"$14,221",100%
"2,011",We Won't Grow Old Together,"$14,104","$14,104",100%,-,-
"2,012",Gayby,"$14,062","$14,062",100%,-,-
"2,013",6 Month Rule,"$14,057","$14,057",100%,-,-
"2,014",Head Games,"$14,056","$14,056",100%,-,-
"2,015",Falling Away,"$13,869","$13,869",100%,-,-
"2,016",Las olas,"$13,824",-,-,"$13,824",100%
"2,017",The Lion Roars 2,"$13,803",-,-,"$13,803",100%
"2,018",Evelyn,"$13,759",-,-,"$13,759",100%
"2,019",Daisies,"$13,692","$13,692",100%,-,-
"2,020",The Law in These Parts,"$13,683","$13,683",100%,-,-
"2,021",When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,"$13,598","$13,598",100%,-,-
"2,022",Neka ostane medju nama,"$13,593",-,-,"$13,593",100%
"2,023",Dysfunctional Friends,"$13,546","$13,546",100%,-,-
"2,024",From Paris with Love 2012 Re-release,"$13,545",-,-,"$13,545",100%
"2,025",Penance/Penance (Part 2),"$13,497",-,-,"$13,497",100%
"2,026",Ping Pong,"$13,459",-,-,"$13,459",100%
"2,027",From Prada to Nada 2012 Re-release,"$13,404",-,-,"$13,404",100%
"2,028",Never Let Me Go 2012 Re-release,"$13,298",-,-,"$13,298",100%
"2,029",Anton's Right Here,"$13,286",-,-,"$13,286",100%
"2,030",Kaddisch für einen Freund,"$13,251",-,-,"$13,251",100%
"2,031",O'Horten 2012 Re-release,"$13,146",-,-,"$13,146",100%
"2,032",The Trouble with Bliss,"$13,093","$13,093",100%,-,-
"2,033",Nothing But a Man,"$13,063","$13,063",100%,-,-
"2,034","How Much Does Your Building Weigh, Mr Foster? 2012 Re-release","$13,013","$13,013",100%,-,-
"2,035",The Discreet Charm of the Bourgeoisie 2012 Re-release,"$12,862",-,-,"$12,862",100%
"2,036",Boxing Day,"$12,792",-,-,"$12,792",100%
"2,037",Voin.com,"$12,778",-,-,"$12,778",100%
"2,038",Virginia,"$12,728","$12,728",100%,-,-
"2,039",Accomplices 2012 Re-release,"$12,726",-,-,"$12,726",100%
"2,040",A Call Girl 2012 Re-release,"$12,724",-,-,"$12,724",100%
"2,041",Way Beyond Weight,"$12,703",-,-,"$12,703",100%
"2,042",Onde O Coruja Dorme,"$12,652",-,-,"$12,652",100%
"2,043",Husbands in Goa,"$12,588","$10,135",80.5%,"$2,453",19.5%
"2,044",Around June,"$12,578","$12,578",100%,-,-
"2,045",5x Pacificação,"$12,559",-,-,"$12,559",100%
"2,046",Voice Over,"$12,543",-,-,"$12,543",100%
"2,047",El notificador,"$12,308",-,-,"$12,308",100%
"2,048",Industria Argentina,"$12,280",-,-,"$12,280",100%
"2,049",I Wish I Knew 2012 Re-release,"$12,154",-,-,"$12,154",100%
"2,050",Splinter 2012 Re-release,"$12,139",-,-,"$12,139",100%
"2,051",Call Me Kuchu,"$12,110","$9,124",75.3%,"$2,986",24.7%
"2,052",The Joneses 2012 Re-release,"$12,106",-,-,"$12,106",100%
"2,053",Lost Angels: Skid Row Is My Home,"$12,025","$12,025",100%,-,-
"2,054",A Useful Life 2012 Re-release,"$11,989",-,-,"$11,989",100%
"2,055",O Homem Que Não Dormia,"$11,971",-,-,"$11,971",100%
"2,056",In House,"$11,955",-,-,"$11,955",100%
"2,057",Rush,"$11,878",-,-,"$11,878",100%
"2,058",Mevsim çiçek açti,"$11,866",-,-,"$11,866",100%
"2,059",Passengers 2012 Re-release,"$11,822",-,-,"$11,822",100%
"2,060",Tokyo Park,"$11,785",-,-,"$11,785",100%
"2,061",Tótem,"$11,676",-,-,"$11,676",100%
"2,062",The Life of Fish 2012 Re-release,"$11,628",-,-,"$11,628",100%
"2,063",11 Flowers,"$11,599","$9,213",79.4%,"$2,386",20.6%
"2,064",DonT Stop,"$11,560",-,-,"$11,560",100%
"2,065",The Old Woman at the Back 2012 Re-release,"$11,550",-,-,"$11,550",100%
"2,066",Ultrasuede: In Search of Halston,"$11,539","$11,539",100%,-,-
"2,067",The Snake,"$11,456",-,-,"$11,456",100%
"2,068",Sommer 1972,"$11,413",-,-,"$11,413",100%
"2,069",What Is Love,"$11,373",-,-,"$11,373",100%
"2,070",Brother Number One,"$11,348",-,-,"$11,348",100%
"2,071",Me Too 2012 Re-release,"$11,228",-,-,"$11,228",100%
"2,072","Now, Forager","$11,146","$11,146",100%,-,-
"2,073",The Nine Muses,"$11,127",-,-,"$11,127",100%
"2,074",The Delay,"$11,122",-,-,"$11,122",100%
"2,075",Ci vediamo a casa,"$11,097",-,-,"$11,097",100%
"2,076","Jelena, Katarina, Marija","$11,023",-,-,"$11,023",100%
"2,077",Wallander: Hämnden 2012 Re-release,"$10,960","$10,960",100%,-,-
"2,078",Playoff,"$10,905",-,-,"$10,905",100%
"2,079",The Arrival of Wang,"$10,870",-,-,"$10,870",100%
"2,080",The Man Who Shook the Hand of Vicente Fernandez,"$10,782","$10,782",100%,-,-
"2,081",Forgotten,"$10,774",-,-,"$10,774",100%
"2,082",Labor Pains 2012 Re-release,"$10,771",-,-,"$10,771",100%
"2,083",Pecados,"$10,770",-,-,"$10,770",100%
"2,084",Elfie Hopkins: Cannibal Hunter,"$10,726",-,-,"$10,726",100%
"2,085",Dragoi ehiztaria,"$10,578",-,-,"$10,578",100%
"2,086",Men Vs Women 2012 Re-release,"$10,576",-,-,"$10,576",100%
"2,087",China Heavyweight,"$10,550","$10,550",100%,-,-
"2,088",Santa Mesa,"$10,490","$10,490",100%,-,-
"2,089",Neon Flesh 2012 Re-release,"$10,483",-,-,"$10,483",100%
"2,090",Ondine 2012 Re-release,"$10,394",-,-,"$10,394",100%
"2,091",F for Fake,"$10,206",-,-,"$10,206",100%
"2,092",Putin's Kiss,"$10,082","$10,082",100%,-,-
"2,093","Thelma, Louise et Chantal 2012 Re-release","$10,069",-,-,"$10,069",100%
"2,094",Arjun: The Warrior Prince,"$10,017","$10,017",100%,-,-
"2,095",The Do-Deca-Pentathlon,"$10,000","$10,000",100%,-,-
"2,096",The Reef 2012 Re-release,"$9,767",-,-,"$9,767",100%
"2,097",Effetto paradosso,"$9,622",-,-,"$9,622",100%
"2,098",Power Cut,"$9,560",-,-,"$9,560",100%
"2,099",Wagner's Dream,"$9,519",-,-,"$9,519",100%
"2,100",L'Atalante,"$9,505",-,-,"$9,505",100%
"2,101",Some Like It Hot 2012 Re-release,"$9,483",-,-,"$9,483",100%
"2,102",Red Vacance Black Wedding,"$9,460",-,-,"$9,460",100%
"2,103",The City Dark,"$9,269","$9,269",100%,-,-
"2,104",Decoding Deepak,"$9,100","$9,100",100%,-,-
"2,105",Quiero Saber,"$9,086",-,-,"$9,086",100%
"2,106",The Apartment 2012 Re-release,"$9,022",-,-,"$9,022",100%
"2,107",Money Fight,"$9,004","$9,004",100%,-,-
"2,108",Mosquita y Mari,"$9,000","$9,000",100%,-,-
"2,109",Three Stars,"$8,942","$8,942",100%,-,-
"2,110",The Future's Past,"$8,911",-,-,"$8,911",100%
"2,111",Cold Sunday,"$8,888",-,-,"$8,888",100%
"2,112",A Thousand Kisses Deep,"$8,877",-,-,"$8,877",100%
"2,113",Las mujeres llegan tarde,"$8,828",-,-,"$8,828",100%
"2,114",Home Run Showdown,"$8,824","$8,824",100%,-,-
"2,115",Ombline,"$8,817",-,-,"$8,817",100%
"2,116",Repeat I Love You,"$8,797",-,-,"$8,797",100%
"2,117",Dulce de leche,"$8,762",-,-,"$8,762",100%
"2,118",The Man in the White Suit,"$8,718","$8,718",100%,-,-
"2,119",Man on a Mission: Richard Garriott's Road to the Stars,"$8,688","$8,688",100%,-,-
"2,120","Small, Beautifully Moving Parts","$8,631","$8,631",100%,-,-
"2,121",General Education,"$8,601","$8,601",100%,-,-
"2,122",She Monkeys,"$8,523",-,-,"$8,523",100%
"2,123",L'innocenza di Clara,"$8,442",-,-,"$8,442",100%
"2,124",Night of the Living Dead: Resurrection,"$8,393",-,-,"$8,393",100%
"2,125",Nr. 7,"$8,364",-,-,"$8,364",100%
"2,126",Ee Adutha Kaalath,"$8,323",-,-,"$8,323",100%
"2,127",About Cherry,"$8,315","$3,003",36.1%,"$5,312",63.9%
"2,128",Love Ranch 2012 Re-release,"$8,264",-,-,"$8,264",100%
"2,129",Headfirst,"$8,215",-,-,"$8,215",100%
"2,130",Brooklyn Brothers Beat the Best,"$8,210","$7,466",90.9%,$744,9.1%
"2,131",Somewhere Tonight,"$8,139",-,-,"$8,139",100%
"2,132",Restless City,"$8,100","$8,100",100%,-,-
"2,133",Sta. Niña,"$8,007",-,-,"$8,007",100%
"2,134",El Markab,"$8,005",-,-,"$8,005",100%
"2,135",Tango with Me,"$7,943",-,-,"$7,943",100%
"2,136",The Player,"$7,926",-,-,"$7,926",100%
"2,137",Tess 2012 Re-release,"$7,917",-,-,"$7,917",100%
"2,138",Almayer's Folly,"$7,876",-,-,"$7,876",100%
"2,139",Mirattal,"$7,859",-,-,"$7,859",100%
"2,140",Roadie,"$7,825","$7,825",100%,-,-
"2,141",Photographic Memory,"$7,822","$7,822",100%,-,-
"2,142",At Ellen's Age,"$7,710",-,-,"$7,710",100%
"2,143",The Last Projectionist,"$7,664",-,-,"$7,664",100%
"2,144",Last Days Here,"$7,643","$7,643",100%,-,-
"2,145",Slatin Pasha: On Her Majesty's Service,"$7,601",-,-,"$7,601",100%
"2,146",Romance De Formacao,"$7,581",-,-,"$7,581",100%
"2,147",Medici con l'Africa,"$7,528",-,-,"$7,528",100%
"2,148",Life in Movement,"$7,494",-,-,"$7,494",100%
"2,149",Southwest,"$7,433",-,-,"$7,433",100%
"2,150",Bel Borba Aqui,"$7,426","$7,426",100%,-,-
"2,151",Price Check,"$7,413","$7,413",100%,-,-
"2,152",29 February 2012 Re-release,"$7,406",-,-,"$7,406",100%
"2,153",The Giant Mechanical Man,"$7,396","$7,396",100%,-,-
"2,154",The Beaches of Agnès 2012 Re-release,"$7,392",-,-,"$7,392",100%
"2,155",A Queen Is Crowned,"$7,373",-,-,"$7,373",100%
"2,156",901 kilometr,"$7,369",-,-,"$7,369",100%
"2,157",The Big Bang 2012 Re-release,"$7,300",-,-,"$7,300",100%
"2,158",Headshots,"$7,280",-,-,"$7,280",100%
"2,159",Urbanized,"$7,154",-,-,"$7,154",100%
"2,160",Beyond a Reasonable Doubt 2012 Re-release,"$7,144",-,-,"$7,144",100%
"2,161",A Bullet for Sandoval,"$7,132",-,-,"$7,132",100%
"2,162",Domain 2012 Re-release,"$7,105","$7,105",100%,-,-
"2,163",I Carried You Home,"$7,086",-,-,"$7,086",100%
"2,164","Italy: Love It, or Leave It","$7,085",-,-,"$7,085",100%
"2,165",Red Desert,"$7,076",-,-,"$7,076",100%
"2,166",Ibiza Occident,"$7,055",-,-,"$7,055",100%
"2,167",Dios Me Libre,"$7,051",-,-,"$7,051",100%
"2,168",Petty Letters and Love Crimes 2012 Re-release,"$7,040",-,-,"$7,040",100%
"2,169",Henry,"$6,957",-,-,"$6,957",100%
"2,170","Love, Marilyn","$6,950","$6,950",100%,-,-
"2,171",A Caretaker's Tale,"$6,950",-,-,"$6,950",100%
"2,172",The Aristocats 2012 Re-release,"$6,885",-,-,"$6,885",100%
"2,173",Last Ride 2012 Re-release,"$6,853","$6,853",100%,-,-
"2,174",The Swell Season,"$6,842",-,-,"$6,842",100%
"2,175",Las voces,"$6,719",-,-,"$6,719",100%
"2,176",Bons baisers de la Colonie,"$6,664",-,-,"$6,664",100%
"2,177",Sahara in mir,"$6,600",-,-,"$6,600",100%
"2,178",Pompeya,"$6,587",-,-,"$6,587",100%
"2,179",Kadhalil Sodhappuvadhu Yeppadi,"$6,558",-,-,"$6,558",100%
"2,180",In Our Nature,"$6,543","$6,543",100%,-,-
"2,181",Windfall,"$6,504","$6,504",100%,-,-
"2,182",The Beat Hotel,"$6,480","$6,480",100%,-,-
"2,183",Murattu Kaalai,"$6,475",-,-,"$6,475",100%
"2,184",Hard Boiled Sweets,"$6,462",-,-,"$6,462",100%
"2,185",Circular,"$6,375",-,-,"$6,375",100%
"2,186",Garbage in the Garden of Eden,"$6,324",-,-,"$6,324",100%
"2,187",Love Never Dies,"$6,308",-,-,"$6,308",100%
"2,188",Nunca pasa nada,"$6,221",-,-,"$6,221",100%
"2,189",A Man Vanishes 2012 Re-release,"$6,201","$6,201",100%,-,-
"2,190",La revolución es un sueño eterno,"$6,151",-,-,"$6,151",100%
"2,191",Crazy Eyes,"$6,141","$6,141",100%,-,-
"2,192",Bollywood: The Greatest Love Story Ever Told,"$6,118",-,-,"$6,118",100%
"2,193",The Last Fall,"$6,100","$6,100",100%,-,-
"2,194",Last Flight to Abuja,"$6,083",-,-,"$6,083",100%
"2,195",Beautiful 2012 Re-release,"$6,074",-,-,"$6,074",100%
"2,196",The Miners' Hymns,"$6,051","$6,051",100%,-,-
"2,197",National Theatre Live: Travelling Light,"$6,043",-,-,"$6,043",100%
"2,198",Empire Me: New Worlds Are Happening!,"$6,018",-,-,"$6,018",100%
"2,199",A Man of Honor,"$5,985",-,-,"$5,985",100%
"2,200",Poetry 2012 Re-release,"$5,951",-,-,"$5,951",100%
"2,201",American Animal,"$5,928","$5,928",100%,-,-
"2,202",Evolution of Violence,"$5,897",-,-,"$5,897",100%
"2,203",BuzzKill,"$5,860","$5,860",100%,-,-
"2,204",Alien Uprising,"$5,848",-,-,"$5,848",100%
"2,205",Paralelo 10,"$5,784",-,-,"$5,784",100%
"2,206",Uno 2012 Re-release,"$5,780",-,-,"$5,780",100%
"2,207",Sushi: The Global Catch,"$5,757","$5,757",100%,-,-
"2,208",Bombay Beach,"$5,730",-,-,"$5,730",100%
"2,209",Save the Date,"$5,719","$5,719",100%,-,-
"2,210",Ningún amor es perfecto,"$5,705",-,-,"$5,705",100%
"2,211",The Bird,"$5,652",-,-,"$5,652",100%
"2,212",The Best Things in the World 2012 Re-release,"$5,617",-,-,"$5,617",100%
"2,213",Met Opera Encores,"$5,608",-,-,"$5,608",100%
"2,214",Fanaa 2012 Re-release,"$5,608",-,-,"$5,608",100%
"2,215",Low Definition Control - Malfunctions #0,"$5,571",-,-,"$5,571",100%
"2,216",Booker's Place: A Mississippi Story,"$5,549","$5,549",100%,-,-
"2,217",Antonio Conselheiro: O Taumaturgo Dos Sertoes,"$5,545",-,-,"$5,545",100%
"2,218",My Brothers,"$5,523",-,-,"$5,523",100%
"2,219",Utomlennye solntsem 2 2012 Re-release,"$5,461",-,-,"$5,461",100%
"2,220",Acts of Godfrey,"$5,458",-,-,"$5,458",100%
"2,221",Love in Transit 2012 Re-release,"$5,422",-,-,"$5,422",100%
"2,222",Charlie Casanova,"$5,401",-,-,"$5,401",100%
"2,223",Outing,"$5,329",-,-,"$5,329",100%
"2,224",Naachle London,"$5,327",-,-,"$5,327",100%
"2,225",Home,"$5,316",-,-,"$5,316",100%
"2,226",Dimmi che destino avrò,"$5,233",-,-,"$5,233",100%
"2,227",The Over the Hill Band 2012 Re-release,"$5,155",-,-,"$5,155",100%
"2,228",Login,"$5,126",-,-,"$5,126",100%
"2,229",Oliver Sherman,"$5,097",-,-,"$5,097",100%
"2,230",Der letzte Jude von Drohobytsch,"$5,077",-,-,"$5,077",100%
"2,231",Into the Dark,"$5,036",-,-,"$5,036",100%
"2,232",In the Garden of Sounds,"$5,017",-,-,"$5,017",100%
"2,233",Downtown Express,"$5,010","$5,010",100%,-,-
"2,234",Newlyweds,"$5,000","$5,000",100%,-,-
"2,235",Bringing Up Bobby,"$4,975","$4,975",100%,-,-
"2,236",Smitty,"$4,973",-,-,"$4,973",100%
"2,237",Mr. Marumakan,"$4,968",-,-,"$4,968",100%
"2,238",Zama Zama,"$4,912",-,-,"$4,912",100%
"2,239",Vivir Contra El Tiempo,"$4,877",-,-,"$4,877",100%
"2,240",Guns and Roses,"$4,745",-,-,"$4,745",100%
"2,241",The Sex of the Mothers,"$4,718",-,-,"$4,718",100%
"2,242",Menos que Nada,"$4,710",-,-,"$4,710",100%
"2,243",Russian Libertine,"$4,705",-,-,"$4,705",100%
"2,244",Las flores de mi familia,"$4,691",-,-,"$4,691",100%
"2,245",Konvoy,"$4,575",-,-,"$4,575",100%
"2,246",Rahe Chardi Kala Punjab Di,"$4,574",-,-,"$4,574",100%
"2,247",El Medico: The Cubaton Story,"$4,560",-,-,"$4,560",100%
"2,248",Freakonomics 2012 Re-release,"$4,538",-,-,"$4,538",100%
"2,249",Ata Pata Lapatta,"$4,531",-,-,"$4,531",100%
"2,250",Cruz del Sur,"$4,522",-,-,"$4,522",100%
"2,251",Valter,"$4,520",-,-,"$4,520",100%
"2,252",La patente,"$4,517",-,-,"$4,517",100%
"2,253",Another Silence,"$4,512",-,-,"$4,512",100%
"2,254",The New Watchdogs,"$4,420",-,-,"$4,420",100%
"2,255",The City of Your Final Destination 2012 Re-release,"$4,387",-,-,"$4,387",100%
"2,256",The Greatest Wish 3,"$4,324",-,-,"$4,324",100%
"2,257",Shady Lady,"$4,322",-,-,"$4,322",100%
"2,258",Maleficarum,"$4,303",-,-,"$4,303",100%
"2,259",Art Is... The Permanent Revolution,"$4,291","$4,291",100%,-,-
"2,260",The Sky Court,"$4,270",-,-,"$4,270",100%
"2,261",Xora,"$4,265",-,-,"$4,265",100%
"2,262",El cultivo de la flor invisible,"$4,250",-,-,"$4,250",100%
"2,263",Pha Phan Kor Daeng,"$4,228",-,-,"$4,228",100%
"2,264",Knistern der Zeit - Christoph Schlingensief und sein Operndorf in Burkina Faso,"$4,226",-,-,"$4,226",100%
"2,265",De leur vivant,"$4,215",-,-,"$4,215",100%
"2,266",Construção,"$4,200",-,-,"$4,200",100%
"2,267",Kingdom of Ants,"$4,183",-,-,"$4,183",100%
"2,268",Un amor 2012 Re-release,"$4,177",-,-,"$4,177",100%
"2,269",Life Size Memories,"$4,133",-,-,"$4,133",100%
"2,270",La cola,"$4,110",-,-,"$4,110",100%
"2,271",Anton Corbijn Inside Out,"$4,105",-,-,"$4,105",100%
"2,272",Personal Best,"$4,084",-,-,"$4,084",100%
"2,273",Jason Becker: Not Dead Yet,"$4,080","$1,294",31.7%,"$2,786",68.3%
"2,274",Yangsi,"$4,008","$4,008",100%,-,-
"2,275",Pickin' & Grinnin',"$4,000","$4,000",100%,-,-
"2,276",Up There,"$3,956",-,-,"$3,956",100%
"2,277",Late September,"$3,917",-,-,"$3,917",100%
"2,278",Mar de Fondo,"$3,900",-,-,"$3,900",100%
"2,279",The Chosen Heaven,"$3,900",-,-,"$3,900",100%
"2,280",14 kilómetros 2012 Re-release,"$3,852",-,-,"$3,852",100%
"2,281",Jellyfish 2012 Re-release,"$3,806",-,-,"$3,806",100%
"2,282",Free Radicals: A History of Experimental Film,"$3,804","$3,804",100%,-,-
"2,283",A Kiss for Jed,"$3,802",-,-,"$3,802",100%
"2,284",They Come to America,"$3,775","$3,775",100%,-,-
"2,285",A Spot of Bother 2012 Re-release,"$3,750",-,-,"$3,750",100%
"2,286",Virando bicho,"$3,736",-,-,"$3,736",100%
"2,287",Dumbo 2012 Re-release,"$3,731",-,-,"$3,731",100%
"2,288",Bad Blood,"$3,731","$3,731",100%,-,-
"2,289",Un mundo seguro,"$3,730",-,-,"$3,730",100%
"2,290",Pata Nahi Rabb Kehdeyan Rangan Ch Raazi,"$3,718",-,-,"$3,718",100%
"2,291",Collaborator,"$3,696",-,-,"$3,696",100%
"2,292",Mother's Milk,"$3,628",-,-,"$3,628",100%
"2,293",Toward Nowa Huta,"$3,596",-,-,"$3,596",100%
"2,294",Zuloak,"$3,585",-,-,"$3,585",100%
"2,295",The Prodigies 2012 Re-release,"$3,526",-,-,"$3,526",100%
"2,296",See You Soon Again,"$3,522",-,-,"$3,522",100%
"2,297","Lovely, Still 2012 Re-release","$3,517",-,-,"$3,517",100%
"2,298",Dva nula,"$3,465",-,-,"$3,465",100%
"2,299",My Life in Ruins 2012 Re-release,"$3,391",-,-,"$3,391",100%
"2,300",Anahtar,"$3,320",-,-,"$3,320",100%
"2,301",Desechos,"$3,318",-,-,"$3,318",100%
"2,302",Cold Souls 2012 Re-release,"$3,301",-,-,"$3,301",100%
"2,303",Water and Salt,"$3,299",-,-,"$3,299",100%
"2,304",Nosotras sin mamá,"$3,286",-,-,"$3,286",100%
"2,305",Hora menos,"$3,241",-,-,"$3,241",100%
"2,306",How to Re-Establish a Vodka Empire,"$3,226",-,-,"$3,226",100%
"2,307",After the Wizard,"$3,184","$3,184",100%,-,-
"2,308",Women Are Heroes 2012 Re-release,"$3,182",-,-,"$3,182",100%
"2,309",Brooklyn's Finest 2012 Re-release,"$3,176",-,-,"$3,176",100%
"2,310",Apart,"$3,161","$3,161",100%,-,-
"2,311",Min Elskede,"$3,141",-,-,"$3,141",100%
"2,312",Thiruthani,"$3,123",-,-,"$3,123",100%
"2,313",Tokyo Sonata 2012 Re-release,"$3,117",-,-,"$3,117",100%
"2,314",Night Shifts,"$3,100",-,-,"$3,100",100%
"2,315",El hombre de las mariposas,"$3,071",-,-,"$3,071",100%
"2,316",The Squad,"$3,040",-,-,"$3,040",100%
"2,317",Trains of Thoughts,"$3,009",-,-,"$3,009",100%
"2,318",Tajemství podzemní továrny v Chebu,"$3,007",-,-,"$3,007",100%
"2,319",101 Weddings,"$3,001",-,-,"$3,001",100%
"2,320",11.25: The Day He Chose His Own Fate,"$2,999",-,-,"$2,999",100%
"2,321",An Ordinary Man,"$2,980",-,-,"$2,980",100%
"2,322",Las constituyentes,"$2,942",-,-,"$2,942",100%
"2,323",Il mundial dimenticato,"$2,936",-,-,"$2,936",100%
"2,324",The Matchmaker,"$2,920",-,-,"$2,920",100%
"2,325",Northless 2012 Re-release,"$2,872",-,-,"$2,872",100%
"2,326",Dinner with My Sisters,"$2,848",-,-,"$2,848",100%
"2,327",Desmadre,"$2,764",-,-,"$2,764",100%
"2,328",Excision,"$2,757",-,-,"$2,757",100%
